Unnamed: 0,twitter_link,text,date,likes,comments,Translated_Tweet
26,https://twitter.com/indiabazar007/status/1794353114621051266#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Space Blue https://amzn.to/4aF7OhU via @amazon","May 25, 2024 · 1:01 PM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Space Blue https://amzn.to/4aF7OhU via @amazon"
27,https://twitter.com/kota_vikram/status/1792555122406613496#m,@SupportNoise Bought a NOISE colorfit pro max 5 today - Weak Charging case magnetic power. Does not hold the watch properly and hence has irregular charging....overall product quality is bad compared to international standards. Now I understand why Indians go to Intl. brands,"May 20, 2024 · 1:56 PM UTC",0,1,@SupportNoise Bought a NOISE colorfit pro max 5 today - Weak Charging case magnetic power. Does not hold the watch properly and hence has irregular charging....overall product quality is bad compared to international standards. Now I understand why Indians go to Intl. brands
28,https://twitter.com/rajrocksforall/status/1791228642405515637#m,ColorFit Pro 5 Max AMOLED #Noise #Noisemakers @gonoise,"May 16, 2024 · 10:06 PM UTC",1,0,ColorFit Pro 5 Max AMOLED #Noise #Noisemakers @gonoise
29,https://twitter.com/Nitish_nix/status/1790724004514496842#m,My Wishlist  Colorfit Pro 5 Max Amoled  #Noise #Noisemakers @gonoise   Tag @mysterioussu @sengodan4 @p_pinky777 @Kinjal__01 @JayshreeMalhot6 @KDivya18740584,"May 15, 2024 · 12:40 PM UTC",1,0,My Wishlist  Colorfit Pro 5 Max Amoled  #Noise #Noisemakers @gonoise   Tag @mysterioussu @sengodan4 @p_pinky777 @Kinjal__01 @JayshreeMalhot6 @KDivya18740584
30,https://twitter.com/drarvindkumar/status/1790649745008107537#m,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display with Bluetooth Calling Smartwatch ⌚️ 🌠😐 is in my wishlist. #Noise #Noisemakers @gonoise","May 15, 2024 · 7:45 AM UTC",0,0,"Noise ColorFit Pro 5 Max 1.96"" AMOLED Display with Bluetooth Calling Smartwatch ⌚️ 🌠😐 is in my wishlist. #Noise #Noisemakers @gonoise"
31,https://twitter.com/Hemang1612/status/1790648563698934149#m,My Wishlist  Colorfit Pro 5 Max Amoled  #Noise #Noisemakers @gonoise   Tag @JayParmarGJ3 @DTUnadkat9 @Nick_Model143 @Nitish_nix @ShubhamP57,"May 15, 2024 · 7:41 AM UTC",1,0,My Wishlist  Colorfit Pro 5 Max Amoled  #Noise #Noisemakers @gonoise   Tag @JayParmarGJ3 @DTUnadkat9 @Nick_Model143 @Nitish_nix @ShubhamP57
32,https://twitter.com/Hemang1612/status/1790648535219593394#m,My Wishlist  Colorfit Pro 5 Max Amoled  #Noise #Noisemakers @gonoise   Tag @JayParmarGJ3 @DTUnadkat9 @Nick_Model143 @Nitish_nix @ShubhamP57,"May 15, 2024 · 7:40 AM UTC",2,0,My Wishlist  Colorfit Pro 5 Max Amoled  #Noise #Noisemakers @gonoise   Tag @JayParmarGJ3 @DTUnadkat9 @Nick_Model143 @Nitish_nix @ShubhamP57
33,https://twitter.com/Tariq_Malkani/status/1790484708947853427#m,Colorfit Pro 5 Max AMOLED: This @gonoise product is in my Wishlist 😍❤️🔥  #Noise #Noisemakers https://www.gonoise.com/products/noise-colorfit-pro-5-max-smartwatch?variant=40343567138903,"May 14, 2024 · 8:49 PM UTC",0,0,Colorfit Pro 5 Max AMOLED: This @gonoise product is in my Wishlist 😍❤️🔥  #Noise #Noisemakers https://www.gonoise.com/products/noise-colorfit-pro-5-max-smartwatch?variant=40343567138903
34,https://twitter.com/sambit_93/status/1790406929879334925#m,ColorFit Pro 5 Max is right there in my wishlist. Wish I could get one! 😜 #Noise #Noisemakers,"May 14, 2024 · 3:40 PM UTC",0,0,ColorFit Pro 5 Max is right there in my wishlist. Wish I could get one! 😜 #Noise #Noisemakers
35,https://twitter.com/SBhajan1/status/1790307413712843067#m,My favourite @gonoise product is the ColorFit Pro 5 Max AMOLED smart watch 🥰.  Even my favourite celebrity wears the same. #Noise #Noisemakers,"May 14, 2024 · 9:05 AM UTC",0,0,My favourite @gonoise product is the ColorFit Pro 5 Max AMOLED smart watch 🥰.  Even my favourite celebrity wears the same. #Noise #Noisemakers
36,https://twitter.com/AadarshKumaar5/status/1790277159623557123#m,ColorFit Pro 5 Max AMOLED 👌 #Noise #Noisemakers @gonoise,"May 14, 2024 · 7:05 AM UTC",0,0,ColorFit Pro 5 Max AMOLED 👌 #Noise #Noisemakers @gonoise
37,https://twitter.com/thebmcboy/status/1790229517736534445#m,ColorFit Pro 5 Max ❤️  Lao dedo ab 🌚🌝 #Noise #Noisemakers,"May 14, 2024 · 3:55 AM UTC",0,0,ColorFit Pro 5 Max ❤️  Lao dedo ab 🌚🌝 #Noise #Noisemakers
38,https://twitter.com/fyndupdeals/status/1790106644434567479#m,"🔥Deal of the Day🔥   Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Black  Click Here👇 https://fyndup.com/noise-newly-launched-colorfit-pro-5-max-1-96-amoled-display-smart-watch-bt-calling-post-training-workout-analysis-vo2-max-rapid-health-5x-faster-data-transfer-elite-black/","May 13, 2024 · 7:47 PM UTC",0,0,"🔥Deal of the Day🔥   Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Black  Click Here👇 https://fyndup.com/noise-newly-launched-colorfit-pro-5-max-1-96-amoled-display-smart-watch-bt-calling-post-training-workout-analysis-vo2-max-rapid-health-5x-faster-data-transfer-elite-black/"
39,https://twitter.com/678GrowthGuy/status/1790100086095020294#m,Noise ColorFit Pro 5 Max is my wishlist 🥹  Hopefully @gonoise will fulfill my wish 🥳🎉  #Noise #Noisemakers,"May 13, 2024 · 7:21 PM UTC",0,0,Noise ColorFit Pro 5 Max is my wishlist 🥹  Hopefully @gonoise will fulfill my wish 🥳🎉  #Noise #Noisemakers
40,https://twitter.com/678GrowthGuy/status/1790099998455001568#m,Noise ColorFit Pro 5 Max is my wishlist 🥹  Hopefully @gonoise will fulfill my wish 🥳🎉  #Noise #Noisemakers,"May 13, 2024 · 7:21 PM UTC",0,0,Noise ColorFit Pro 5 Max is my wishlist 🥹  Hopefully @gonoise will fulfill my wish 🥳🎉  #Noise #Noisemakers
41,https://twitter.com/Subhrajeet8462/status/1790071424947834907#m,Noise ColorFit Pro 5 Max is my wishlist 🥹 #Noise #Noisemakers,"May 13, 2024 · 5:27 PM UTC",0,0,Noise ColorFit Pro 5 Max is my wishlist 🥹 #Noise #Noisemakers
42,https://twitter.com/TheVishuOP/status/1790071133326229639#m,ColorFit Pro 5 Max AMOLED  #Noise #Noisemakers,"May 13, 2024 · 5:26 PM UTC",0,0,ColorFit Pro 5 Max AMOLED  #Noise #Noisemakers
43,https://twitter.com/SaurravM/status/1790064052309197212#m,Noise colorfit pro 5 max,"May 13, 2024 · 4:58 PM UTC",0,0,Noise colorfit pro 5 max
44,https://twitter.com/varun_khera/status/1790056357317558318#m,"Nothing better than a Noise ColorFit Pro 5 Max.   Amoled display, VO2max, customizations, SOS, health plans.... Need I say more?  #Noise #Noisemakers","May 13, 2024 · 4:27 PM UTC",0,0,"Nothing better than a Noise ColorFit Pro 5 Max.   Amoled display, VO2max, customizations, SOS, health plans.... Need I say more?  #Noise #Noisemakers"
45,https://twitter.com/creativograph/status/1790054302175707397#m,Noise ColorFit Pro 5 Max   #Noise #Noisemakers @gonoise,"May 13, 2024 · 4:19 PM UTC",0,0,Noise ColorFit Pro 5 Max   #Noise #Noisemakers @gonoise
46,https://twitter.com/vikutri/status/1789239975302893696#m,"Dear @gonoise , I purchased NoiseColorFit Pro 5 Max Smartwatch. It has developed charging issues within 5 months. It's stopped working. I visited your service centre at Gorakhpur, but the technical attendant at your service centre declined to entertain the request to repair the","May 11, 2024 · 10:23 AM UTC",2,1,"Dear @gonoise , I purchased NoiseColorFit Pro 5 Max Smartwatch. It has developed charging issues within 5 months. It's stopped working. I visited your service centre at Gorakhpur, but the technical attendant at your service centre declined to entertain the request to repair the"
47,https://twitter.com/vikutri/status/1789238486895386639#m,"Dear @gonoise , I purchased NoiseColorFit Pro 5 Max Smartwatch, it developed charging issues within 5 months. It has stopped working therefore. I contacted your service centre at Gorakhpur, however your technical attendant declined to entertain my request to repair the gadget.","May 11, 2024 · 10:17 AM UTC",1,1,"Dear @gonoise , I purchased NoiseColorFit Pro 5 Max Smartwatch, it developed charging issues within 5 months. It has stopped working therefore. I contacted your service centre at Gorakhpur, however your technical attendant declined to entertain my request to repair the gadget."
48,https://twitter.com/kavitagopal/status/1787768189117407674#m,"@amazonIN refuses to help for a defective @gonoise Noise Newly Launched ColorFit Pro 5 Max watch with poor quality strap bought online - and complaint lodged within 7 days ,very disappointed with both the vendor and amazon .","May 7, 2024 · 8:55 AM UTC",0,1,"@amazonIN refuses to help for a defective @gonoise Noise Newly Launched ColorFit Pro 5 Max watch with poor quality strap bought online - and complaint lodged within 7 days ,very disappointed with both the vendor and amazon ."
49,https://twitter.com/kavitagopal/status/1787767966739632258#m,"@amazonIN refuses to help for a defective @gonoise Noise Newly Launched ColorFit Pro 5 Max strap bought online - and complaint lodged within 7 days ,very disappointed with both the vendor and amazon .","May 7, 2024 · 8:54 AM UTC",0,2,"@amazonIN refuses to help for a defective @gonoise Noise Newly Launched ColorFit Pro 5 Max strap bought online - and complaint lodged within 7 days ,very disappointed with both the vendor and amazon ."
50,https://twitter.com/jaideepwadali/status/1784097925586464848#m,looks more like noise colorfit pro 5 max,"Apr 27, 2024 · 5:51 AM UTC",1,0,looks more like noise colorfit pro 5 max
51,https://twitter.com/pacificin22/status/1783310954685505938#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx","Apr 25, 2024 · 1:43 AM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx"
52,https://twitter.com/PS031679/status/1783310947974885630#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx","Apr 25, 2024 · 1:43 AM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx"
53,https://twitter.com/DeviceBattle_AI/status/1782967723040850302#m,"Explore the best Noise smartwatches such as the ColorFit Pro 5 Max, Noise Twist, and Noise ColorFit Pro 4 Alpha for a comprehensive wellness and fitness tracking experience.","Apr 24, 2024 · 3:00 AM UTC",0,0,"Explore the best Noise smartwatches such as the ColorFit Pro 5 Max, Noise Twist, and Noise ColorFit Pro 4 Alpha for a comprehensive wellness and fitness tracking experience."
54,https://twitter.com/EasyDealsHub/status/1778374230473863652#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training  55% off  Check price https://amzn.to/3Q02Chb","Apr 11, 2024 · 10:47 AM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training  55% off  Check price https://amzn.to/3Q02Chb"
55,https://twitter.com/Gadgets360/status/1773364735754281386#m,"Samsung Galaxy Watch 6 claims the Best Smartwatch title at #Gadgets360Awards🏆⌚, leading the pack against Apple Watch Series 9, Amazfit Balance, and Noise ColorFit Pro 5 Max   Watch live here: https://piped.video/watch?v=fX8n-YgI49M","Mar 28, 2024 · 3:01 PM UTC",8,1,"Samsung Galaxy Watch 6 claims the Best Smartwatch title at #Gadgets360Awards🏆⌚, leading the pack against Apple Watch Series 9, Amazfit Balance, and Noise ColorFit Pro 5 Max   Watch live here: https://piped.video/watch?v=fX8n-YgI49M"
56,https://twitter.com/CommerceXcel/status/1771939883222974930#m,"Lowest Price 💥  Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch  💥Deal Price : ₹4,299  🔗https://amzn.to/4ctmtPu","Mar 24, 2024 · 4:39 PM UTC",0,0,"Lowest Price 💥  Noise ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch  💥Deal Price : ₹4,299  🔗https://amzn.to/4ctmtPu"
57,https://twitter.com/pacificin22/status/1768120653540978887#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx","Mar 14, 2024 · 3:43 AM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx"
58,https://twitter.com/PS031679/status/1768120645575999626#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx","Mar 14, 2024 · 3:43 AM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx"
59,https://twitter.com/V58633Verma/status/1768120637199995042#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx","Mar 14, 2024 · 3:43 AM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx"
60,https://twitter.com/pacificin22/status/1767171985837031576#m,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx","Mar 11, 2024 · 12:53 PM UTC",0,0,"Noise Newly Launched ColorFit Pro 5 Max 1.96"" AMOLED Display Smart Watch, BT Calling, Post Training Workout Analysis, VO2 Max, Rapid Health, 5X Faster Data Transfer - Elite Silver - https://tinyurl.com/29p9e3kx"
